Fish,Tank,Order,Time,Filter,Up/Down,Resting,Resting place,Hovering,Hovering place,Sinking/Floating,Transition type,Swimming,Stereotypic swimming,Stereotypic swimming group/batch,Stereotypic swimming type,Stereotypic swimming place,Stereotypic swimming number of repititions,Interation with surface,Interaction with surface type,Out of view,Nest building,Foraging
Phoenix,Large,3,6:00 PM,Filter,down,,,,,,,22.23,,,,,,,,,,
Phoenix,Large,3,6:00 PM,Filter,down,,,,,,,9.98,,,,,,,,,,
Phoenix,Large,3,6:00 PM,Filter,down,,,,,,,11.31,,,,,,,,,,
Phoenix,Barren,5,7:00 AM,Filter,down,24.91,Floor,17.73,Above ground,,,6.25,,,,,,,,,,
Phoenix,Barren,5,7:00 AM,Filter,down,6.35,Floor,5.16,Mid water column,,,12.5,,,,,,,,,,
Phoenix,Barren,5,7:00 AM,Filter,down,13.53,Floor,,,,,8.75,,,,,,,,,,
Phoenix,Barren,5,7:00 AM,Filter,down,4.88,Floor,,,,,26.41,,,,,,,,,,
Phoenix,Barren,5,7:00 AM,Filter,down,13,Floor,,,,,18.06,,,,,,,,,,
Phoenix,Barren,5,7:00 AM,Filter,down,39.93,Floor,,,,,9.1,,,,,,,,,,
Phoenix,Barren,5,7:00 AM,Filter,down,,,,,,,5.05,,,,,,,,,,
Phoenix,Barren,5,7:00 AM,Filter,down,,,,,,,6.46,,,,,,,,,,
Phoenix,Barren,5,7:00 AM,Filter,down,,,,,,,3.91,,,,,,,,,,
Phoenix,Barren,5,7:00 AM,Filter,down,,,,,,,7.63,,,,,,,,,,
Phoenix,Barren,5,7:00 AM,Filter,down,,,,,,,6.73,,,,,,,,,,
Phoenix,Barren,5,7:00 AM,Filter,down,,,,,,,8.41,,,,,,,,,,
Phoenix,Barren,5,7:00 AM,Filter,down,,,,,,,2,,,,,,,,,,
Phoenix,Barren,5,7:00 AM,Filter,down,,,,,,,15.05,,,,,,,,,,
Phoenix,Barren,5,7:00 AM,Filter,down,,,,,,,5.46,,,,,,,,,,
Phoenix,Barren,5,7:00 AM,Filter,down,,,,,,,14.51,,,,,,,,,,
Phoenix,Barren,5,7:00 AM,Filter,down,,,,,,,7.36,,,,,,,,,,
Phoenix,Barren,5,7:00 AM,Filter,down,,,,,,,2.5,,,,,,,,,,
Phoenix,Barren,5,10:00 AM,Filter,down,9.28,Floor,,,,,1.55,6.71,1,Pacing,Side tank,3,,,,,10.16
Phoenix,Barren,5,10:00 AM,Filter,down,32.81,Floor,,,,,12.58,5.55,1,Pacing,Side tank,3,,,,,
Phoenix,Barren,5,10:00 AM,Filter,down,11.56,Floor,,,,,30.61,8.15,2,Pacing,Side tank,3,,,,,
Phoenix,Barren,5,10:00 AM,Filter,down,18.78,Floor,,,,,6.55,3.01,2,Pacing,Side tank,3,,,,,
Phoenix,Barren,5,10:00 AM,Filter,down,14.71,Floor,,,,,14.63,3.8,3,Circles,Side tank,3,,,,,
Phoenix,Barren,5,10:00 AM,Filter,down,42.51,Floor,,,,,21.5,2.9,3,Circles,Side tank,3,,,,,
Phoenix,Barren,5,10:00 AM,Filter,down,11.43,Floor,,,,,1.56,3.06,3,Circles,Side tank,3,,,,,
Phoenix,Barren,5,10:00 AM,Filter,down,6.86,Floor,,,,,2.16,2.05,4,Circles,Side tank,4,,,,,
Phoenix,Barren,5,10:00 AM,Filter,down,,,,,,,3.81,,,,,,,,,,
Phoenix,Barren,5,10:00 AM,Filter,down,,,,,,,2.4,,,,,,,,,,
Phoenix,Barren,5,10:00 AM,Filter,down,,,,,,,9.46,,,,,,,,,,
Phoenix,Barren,5,10:00 AM,Filter,down,,,,,,,25.68,,,,,,,,,,
Phoenix,Barren,5,10:00 AM,Filter,down,,,,,,,13.56,,,,,,,,,,
Phoenix,Barren,5,10:00 AM,Filter,down,,,,,,,15.93,,,,,,,,,,
Phoenix,Barren,5,10:00 AM,Filter,down,,,,,,,5.45,,,,,,,,,,
Phoenix,Barren,5,10:00 AM,Filter,down,,,,,,,3.7,,,,,,,,,,
Phoenix,Barren,5,2:00 PM,Filter,down,,,21.15,Above ground,5.16,Hover to hover (sinking),12.88,31.64,,Pace then hover,Back wall,,,,,,
Phoenix,Barren,5,2:00 PM,Filter,down,,,13.95,Above ground,,,9.66,43.17,,Pace then hover,Back wall,,,,,,
Phoenix,Barren,5,2:00 PM,Filter,down,,,19.88,Above ground,,,6.48,29.24,,Pace then hover,Back wall,,,,,,
Phoenix,Barren,5,2:00 PM,Filter,down,,,4.05,Above ground,,,10.01,47.56,,Pace then hover,Back wall,,,,,,
Phoenix,Barren,5,2:00 PM,Filter,down,,,6.11,Above ground,,,7.2,23.06,,Pace then hover,Back wall,,,,,,
Phoenix,Barren,5,2:00 PM,Filter,down,,,30.08,Mid water column,,,4.38,42.13,,Pace then hover,Back wall,,,,,,
Phoenix,Barren,5,2:00 PM,Filter,down,,,,,,,6.51,21.28,,Pace then hover,Back wall,,,,,,
Phoenix,Barren,5,2:00 PM,Filter,down,,,,,,,6.18,38.05,,Pace then hover,Back wall,,,,,,
Phoenix,Barren,5,2:00 PM,Filter,down,,,,,,,16.35,27.85,,Pace then hover,Back wall,,,,,,
Phoenix,Barren,5,2:00 PM,Filter,down,,,,,,,5.06,39.56,,Pace then hover,Back wall,,,,,,
Phoenix,Barren,5,2:00 PM,Filter,down,,,,,,,3.18,,,,,,,,,,
Phoenix,Barren,5,2:00 PM,Filter,down,,,,,,,9.41,,,,,,,,,,
Phoenix,Barren,5,6:00 PM,Filter,down,12.21,Floor,8.31,Above ground,14.36,Hover to hover (floating),19.83,58.3,,Circles,Side tank,3,,,,,
Phoenix,Barren,5,6:00 PM,Filter,down,15.29,Floor,,,11.93,Hover to hover (floating),19.15,24.07,,Pace then hover,Back wall,,,,,,
Phoenix,Barren,5,6:00 PM,Filter,down,22.78,Floor,,,,,16.55,62.42,,Pace then hover,Back wall,,,,,,
Phoenix,Barren,5,6:00 PM,Filter,down,8.85,Floor,,,,,8.46,37.78,,Pace then hover,Back wall,,,,,,
Phoenix,Barren,5,6:00 PM,Filter,down,24.18,Floor,,,,,6,28.24,,Pace then hover,Back wall,,,,,,
Phoenix,Barren,5,6:00 PM,Filter,down,16.68,Floor,,,,,2.2,58.3,,Pace then hover,Back wall,,,,,,
Phoenix,Barren,5,6:00 PM,Filter,down,,,,,,,8.71,24.07,,Pace then hover,Back wall,,,,,,
Phoenix,Barren,5,6:00 PM,Filter,down,,,,,,,7.95,,,,,,,,,,
Phoenix,Barren,5,6:00 PM,Filter,down,,,,,,,12.36,,,,,,,,,,
Phoenix,Barren,5,6:00 PM,Filter,down,,,,,,,10.63,,,,,,,,,,
Phoenix,Barren,5,6:00 PM,Filter,down,,,,,,,9.35,,,,,,,,,,
Wizard,Medium,3,6:00 PM,Filter,up,,,8.31,Just under surface,,,3.51,,,,,,3.63,Nipping wall,,49.03,
Wizard,Jar,4,7:00 AM,,up,10.78,Surface,5.73,Just under surface,,,4.85,,,,,,8,Head into surface,,,
Wizard,Jar,4,7:00 AM,,up,,,9.81,Just under surface,,,3.43,,,,,,,,,,
Wizard,Medium,3,6:00 PM,Filter,up,,,4.11,Mid water column,,,11.83,,,,,,16.03,Nipping wall,,10.23,
Wizard,Medium,3,6:00 PM,Filter,up,,,,,,,10.23,,,,,,10.81,Nipping wall,,,
Wizard,Medium,3,6:00 PM,Filter,up,,,,,,,11.8,,,,,,7.08,Nipping wall,,,
Wizard,Medium,3,6:00 PM,Filter,up,,,,,,,26.6,,,,,,22.18,Nipping wall,,,
Wizard,Medium,3,6:00 PM,Filter,up,,,,,,,22.53,,,,,,8.61,Nipping wall,,,
Wizard,Jar,4,7:00 AM,,up,,,7.7,Just under surface,,,4.8,,,,,,,,,,
Wizard,Medium,3,10:00 AM,Filter,up,,,,,,,21.8,5.65,1,Pacing,Front wall,8,2.01,Head into surface,3.01,79.35,8.96
Wizard,Barren,5,7:00 AM,Filter,up,,,,,,,5.45,3.36,1,Pacing,Back wall,4,,,,,
Wizard,Barren,5,10:00 AM,Filter,up,,,,,,,2.28,9.05,1,Pacing,Back wall,9,,,,,
Wizard,Barren,5,10:00 AM,Filter,up,,,,,,,5.7,1.75,1,Pacing,Back wall,9,,,,,
Wizard,Jar,4,7:00 AM,,up,,,10.98,Mid water column,,,7.31,,,,,,15.73,Head into surface,,,
Wizard,Jar,4,7:00 AM,,up,,,5.16,Just under surface,,,10.7,,,,,,,,,,
Wizard,Jar,4,2:00 PM,,up,4.91,Surface,4.16,Just under surface,,,1.71,,,,,,,,13.91,,
Wizard,Jar,4,7:00 AM,,up,,,9.16,Just under surface,,,2,,,,,,,,,,
Wizard,Jar,4,7:00 AM,,up,,,10.95,Just under surface,,,2.65,,,,,,,,,,
Wizard,Jar,4,7:00 AM,,up,,,,,,,10.36,,,,,,,,,,
Wizard,Jar,4,7:00 AM,,up,,,,,,,6.75,,,,,,,,,,
Wizard,Jar,4,7:00 AM,,up,,,,,,,8.5,,,,,,,,,,
Wizard,Jar,4,7:00 AM,,up,,,,,,,5.55,,,,,,,,,,
Wizard,Jar,4,7:00 AM,,up,,,,,,,2.41,,,,,,,,,,
Wizard,Jar,4,7:00 AM,,up,,,,,,,5.98,,,,,,,,,,
Wizard,Jar,4,7:00 AM,,up,,,,,,,9.05,,,,,,,,,,
Wizard,Jar,4,7:00 AM,,up,,,,,,,6.15,,,,,,,,,,
Wizard,Jar,4,7:00 AM,,up,,,,,,,7.53,,,,,,,,,,
Wizard,Jar,4,7:00 AM,,up,,,,,,,8.65,,,,,,,,,,
Wizard,Jar,4,7:00 AM,,up,,,,,,,1.2,,,,,,,,,,
Wizard,Jar,4,10:00 AM,,up,,,5.86,Just under surface,,,50.12,,,,,,,,8,,
Wizard,Jar,4,10:00 AM,,up,,,8.23,Just under surface,,,6.75,,,,,,,,,,
Wizard,Jar,4,10:00 AM,,up,,,19.81,Just under surface,,,15.91,,,,,,,,,,
Wizard,Jar,4,10:00 AM,,up,,,3,Mid water column,,,18.15,,,,,,,,,,
Wizard,Jar,4,10:00 AM,,up,,,3.46,Mid water column,,,7.81,,,,,,,,,,
Wizard,Jar,4,10:00 AM,,up,,,4.98,Just under surface,,,11.4,,,,,,,,,,
Wizard,Jar,4,10:00 AM,,up,,,12.45,Just under surface,,,4.6,,,,,,,,,,
Wizard,Jar,4,10:00 AM,,up,,,6.23,Mid water column,,,15.76,,,,,,,,,,
Wizard,Jar,4,10:00 AM,,up,,,17.48,Mid water column,,,8.2,,,,,,,,,,
Wizard,Jar,4,10:00 AM,,up,,,13.71,Mid water column,,,8.85,,,,,,,,,,
Wizard,Jar,4,10:00 AM,,up,,,11.05,Just under surface,,,8.51,,,,,,,,,,
Wizard,Jar,4,10:00 AM,,up,,,3.73,Mid water column,,,14.06,,,,,,,,,,
Wizard,Jar,4,10:00 AM,,up,,,4.03,Mid water column,,,5.36,,,,,,,,,,
Wizard,Jar,4,10:00 AM,,up,,,12.23,Mid water column,,,5.85,,,,,,,,,,
Wizard,Jar,4,10:00 AM,,up,,,15.06,Mid water column,,,5.85,,,,,,,,,,
Wizard,Jar,4,10:00 AM,,up,,,4.13,Mid water column,,,2.58,,,,,,,,,,
Wizard,Jar,4,10:00 AM,,up,,,,,,,4.71,,,,,,,,,,
Wizard,Jar,4,10:00 AM,,up,,,,,,,3.13,,,,,,,,,,
Wizard,Jar,4,10:00 AM,,up,,,,,,,4.3,,,,,,,,,,
Wizard,Jar,4,2:00 PM,,up,,,5,Mid water column,,,7.3,,,,,,,,,,
Wizard,Jar,4,2:00 PM,,up,,,9.08,Mid water column,,,9.41,,,,,,,,,,
Wizard,Jar,4,2:00 PM,,up,,,14.88,Mid water column,,,6.7,,,,,,,,,,
Wizard,Jar,4,2:00 PM,,up,,,6.98,Just under surface,,,4.75,,,,,,,,,,
Wizard,Jar,4,2:00 PM,,up,,,20.81,Mid water column,,,1,,,,,,,,,,
Wizard,Jar,4,2:00 PM,,up,,,6.66,Mid water column,,,5.8,,,,,,,,,,
Wizard,Jar,4,2:00 PM,,up,,,4,Mid water column,,,12.96,,,,,,,,,,
Wizard,Jar,4,2:00 PM,,up,,,7.65,Mid water column,,,17,,,,,,,,,,
Wizard,Jar,4,2:00 PM,,up,,,17.15,Mid water column,,,12.86,,,,,,,,,,
Wizard,Jar,4,2:00 PM,,up,,,11,Mid water column,,,5.51,,,,,,,,,,
Wizard,Jar,4,2:00 PM,,up,,,6.85,Mid water column,,,5.38,,,,,,,,,,
Wizard,Jar,4,2:00 PM,,up,,,15.55,Just under surface,,,1,,,,,,,,,,
Wizard,Jar,4,2:00 PM,,up,,,15.61,Just under surface,,,1.22,,,,,,,,,,
Wizard,Jar,4,2:00 PM,,up,,,9.2,Just under surface,,,8.56,,,,,,,,,,
Wizard,Jar,4,2:00 PM,,up,,,25.63,Mid water column,,,4.85,,,,,,,,,,
Wizard,Jar,4,2:00 PM,,up,,,,,,,10.71,,,,,,,,,,
Wizard,Jar,4,6:00 PM,,up,29.08,Surface,33.01,Mid water column,,,7.25,,,,,,,,,,
Wizard,Jar,4,6:00 PM,,up,,,14.6,Mid water column,,,2,,,,,,,,,,
Wizard,Jar,4,6:00 PM,,up,,,19.7,Just under surface,,,7.15,,,,,,,,,,
Wizard,Jar,4,6:00 PM,,up,,,4.88,Just under surface,,,10,,,,,,,,,,
Wizard,Jar,4,6:00 PM,,up,,,16.81,Just under surface,,,9.75,,,,,,,,,,
Wizard,Jar,4,6:00 PM,,up,,,18.16,Just under surface,,,4.71,,,,,,,,,,
Wizard,Jar,4,6:00 PM,,up,,,8.06,Just under surface,,,3.11,,,,,,,,,,
Wizard,Jar,4,6:00 PM,,up,,,27.85,Just under surface,,,5.9,,,,,,,,,,
Wizard,Jar,4,6:00 PM,,up,,,3.15,Just under surface,,,1.98,,,,,,,,,,
Wizard,Jar,4,6:00 PM,,up,,,3.9,Just under surface,,,7.71,,,,,,,,,,
Wizard,Jar,4,6:00 PM,,up,,,7.26,Just under surface,,,16.35,,,,,,,,,,
Wizard,Jar,4,6:00 PM,,up,,,8.63,Just under surface,,,10.75,,,,,,,,,,
Wizard,Jar,4,6:00 PM,,up,,,43.23,Just under surface,,,,,,,,,,,,,
Wizard,Jar,4,6:00 PM,,up,,,103.52,Mid water column,,,,,,,,,,,,,
Wizard,Small,1,7:00 AM,,up,,,3.53,Just under surface,,,6.08,1.05,1,Pacing,Front wall,5,,,,,
Wizard,Small,1,7:00 AM,,up,,,14.75,Just under surface,,,6.93,5.23,1,Pacing,Front wall,5,,,,,
Wizard,Small,1,7:00 AM,,up,,,3.76,Just under surface,,,1.23,9.2,2,Pacing,Front wall,10,,,,,
Wizard,Small,1,7:00 AM,,up,,,6.21,Just under surface,,,5.8,5.28,2,Pacing,Front wall,10,,,,,
Wizard,Small,1,7:00 AM,,up,,,3.08,Just under surface,,,2,5,3,Pacing,Front wall,16,,,,,
Wizard,Small,1,7:00 AM,,up,,,5.81,Just under surface,,,5.26,6.1,3,Pacing,Front wall,16,,,,,
Wizard,Small,1,7:00 AM,,up,,,,,,,1,23.78,4,Pacing,Front wall,20,,,,,
Wizard,Small,1,7:00 AM,,up,,,,,,,24.31,1.77,4,Pacing,Front wall,20,,,,,
Wizard,Small,1,7:00 AM,,up,,,,,,,8.53,1.83,5,Pacing,Front wall,19,,,,,
Wizard,Small,1,7:00 AM,,up,,,,,,,13.26,6.86,5,Pacing,Front wall,19,,,,,
Wizard,Small,1,7:00 AM,,up,,,,,,,3.95,13.66,6,Pacing,Front wall,46,,,,,
Wizard,Small,1,7:00 AM,,up,,,,,,,17.36,5.86,6,Pacing,Front wall,46,,,,,
Wizard,Small,1,7:00 AM,,up,,,,,,,3.05,5.56,6,Pacing,Front wall,46,,,,,
Wizard,Small,1,7:00 AM,,up,,,,,,,17.43,1.7,7,Pacing,Front wall,16,,,,,
Wizard,Small,1,7:00 AM,,up,,,,,,,32.91,1.35,7,Pacing,Front wall,16,,,,,
Wizard,Small,1,7:00 AM,,up,,,,,,,3.15,2.38,7,Pacing,Front wall,16,,,,,
Wizard,Small,1,7:00 AM,,up,,,,,,,4.41,11.68,7,Pacing,Front wall,16,,,,,
Wizard,Small,1,7:00 AM,,up,,,,,,,2.85,,,,,,,,,,
Wizard,Small,1,7:00 AM,,up,,,,,,,13.02,,,,,,,,,,
Wizard,Small,1,10:00 AM,,up,,,3.98,Mid water column,,,18.7,8.65,1,Pacing,Front wall,3,,,,180,5.9
Wizard,Small,1,10:00 AM,,up,,,7.88,Mid water column,,,26.56,,,,,,,,,14.8,
Wizard,Small,1,10:00 AM,,up,,,6.61,Just under surface,,,8.56,,,,,,,,,12.73,
Wizard,Small,1,10:00 AM,,up,,,3.63,Mid water column,,,2,,,,,,,,,18.3,
Wizard,Small,1,10:00 AM,,up,,,9.05,Just under surface,,,7.83,,,,,,,,,,
Wizard,Small,1,10:00 AM,,up,,,6.98,Just under surface,,,6.76,,,,,,,,,,
Wizard,Small,1,10:00 AM,,up,,,,,,,6.86,,,,,,,,,,
Wizard,Small,1,10:00 AM,,up,,,,,,,3,,,,,,,,,,
Wizard,Small,1,10:00 AM,,up,,,,,,,5.83,,,,,,,,,,
Wizard,Small,1,10:00 AM,,up,,,,,,,16.55,,,,,,,,,,
Wizard,Small,1,10:00 AM,,up,,,,,,,24.78,,,,,,,,,,
Wizard,Small,1,10:00 AM,,up,,,,,,,8.88,,,,,,,,,,
Wizard,Small,1,10:00 AM,,up,,,,,,,12.43,,,,,,,,,,
Wizard,Small,1,2:00 PM,,up,7.56,Surface,3,Just under surface,,,5.6,,,,,,,,,157.47,
Wizard,Small,1,2:00 PM,,up,,,3.88,Mid water column,,,5.05,,,,,,,,,13.23,
Wizard,Small,1,2:00 PM,,up,,,,,,,3.98,,,,,,,,,13.8,
Wizard,Small,1,2:00 PM,,up,,,,,,,12.95,,,,,,,,,130.17,
Wizard,Small,1,2:00 PM,,up,,,,,,,3.81,,,,,,,,,25.28,
Wizard,Small,1,2:00 PM,,up,,,,,,,7.68,,,,,,,,,12.28,
Wizard,Small,1,2:00 PM,,up,,,,,,,3.01,,,,,,,,,7.26,
Wizard,Small,1,2:00 PM,,up,,,,,,,7.01,,,,,,,,,9.86,
Wizard,Small,1,2:00 PM,,up,,,,,,,14.46,,,,,,,,,,
Wizard,Small,1,2:00 PM,,up,,,,,,,17.48,,,,,,,,,,
Wizard,Small,1,2:00 PM,,up,,,,,,,13.01,,,,,,,,,,
Wizard,Small,1,2:00 PM,,up,,,,,,,2.03,,,,,,,,,,
Wizard,Small,1,2:00 PM,,up,,,,,,,5.41,,,,,,,,,,
Wizard,Small,1,6:00 PM,,up,,,6.71,Just under surface,,,1,24.85,1,Pacing,Front wall,11,,,,25.41,
Wizard,Small,1,6:00 PM,,up,,,5.33,Just under surface,,,6.81,17,2,Pacing,Front wall,5,,,,56.41,
Wizard,Small,1,6:00 PM,,up,,,4.18,Just under surface,,,42.43,13.16,3,Pacing,Front wall,4,,,,,
Wizard,Small,1,6:00 PM,,up,,,5.1,Mid water column,,,1,11.58,4,Pacing,Front wall,3,,,,,
Wizard,Small,1,6:00 PM,,up,,,4.86,Just under surface,,,17.95,35.23,5,Pacing,Front wall,10,,,,,
Wizard,Small,1,6:00 PM,,up,,,20.2,Just under surface,,,22.35,35.9,6,Pacing,Front wall,10,,,,,
Wizard,Small,1,6:00 PM,,up,,,4.3,Mid water column,,,1,33.91,7,Pacing,Front wall,9,,,,,
Wizard,Small,1,6:00 PM,,up,,,3.86,Mid water column,,,5.86,,,,,,,,,,
Wizard,Small,1,6:00 PM,,up,,,4.06,Mid water column,,,24.96,,,,,,,,,,
Wizard,Small,1,6:00 PM,,up,,,7.78,Just under surface,,,10.73,,,,,,,,,,
Wizard,Small,1,6:00 PM,,up,,,5.15,Just under surface,,,9.08,,,,,,,,,,
Wizard,Small,1,6:00 PM,,up,,,,,,,4.46,,,,,,,,,,
Wizard,Small,1,6:00 PM,,up,,,,,,,1.23,,,,,,,,,,
Wizard,Small,1,6:00 PM,,up,,,,,,,24.2,,,,,,,,,,
Wizard,Small,1,6:00 PM,,up,,,,,,,2,,,,,,,,,,
Wizard,Small,1,6:00 PM,,up,,,,,,,1.72,,,,,,,,,,
Wizard,Small,1,6:00 PM,,up,,,,,,,5.96,,,,,,,,,,
Wizard,Small,1,6:00 PM,,up,,,,,,,2.01,,,,,,,,,,
Wizard,Small,1,6:00 PM,,up,,,,,,,10.63,,,,,,,,,,
Wizard,Small,1,6:00 PM,,up,,,,,,,1.03,,,,,,,,,,
Wizard,Small,1,6:00 PM,,up,,,,,,,21.11,,,,,,,,,,
Wizard,Medium,3,7:00 AM,Filter,up,,,2.26,Mid water column,,,15.08,3.41,1,Pacing,Back wall,7,,,,,
Wizard,Medium,3,7:00 AM,Filter,down,,,3.75,Above ground,,,5.85,2.8,1,Pacing,Back wall,7,,,,,
Wizard,Medium,3,7:00 AM,Filter,up,,,,,,,6.68,,,,,,,,,,
Wizard,Medium,3,7:00 AM,Filter,up,,,,,,,90,,,,,,,,,,
Wizard,Medium,3,7:00 AM,Filter,up,,,,,,,14.01,,,,,,,,,,
Wizard,Medium,3,7:00 AM,Filter,up,,,,,,,4.13,,,,,,,,,,
Wizard,Medium,3,7:00 AM,Filter,up,,,,,,,1.93,,,,,,,,,,
Wizard,Medium,3,7:00 AM,Filter,up,,,,,,,4.6,,,,,,,,,,
Wizard,Medium,3,7:00 AM,Filter,up,,,,,,,10.88,,,,,,,,,,
Wizard,Medium,3,7:00 AM,Filter,up,,,,,,,0.56,,,,,,,,,,
Wizard,Medium,3,7:00 AM,Filter,up,,,,,,,5.38,,,,,,,,,,
Wizard,Medium,3,7:00 AM,Filter,up,,,,,,,4.51,,,,,,,,,,
Wizard,Medium,3,7:00 AM,Filter,up,,,,,,,7.48,,,,,,,,,,
Wizard,Medium,3,7:00 AM,Filter,up,,,,,,,7.88,,,,,,,,,,
Wizard,Medium,3,10:00 AM,Filter,up,,,,,,,27.35,,,,,,12.45,Head into surface,,,
Wizard,Medium,3,10:00 AM,Filter,up,,,,,,,13.71,,,,,,8.81,Head into surface,,,
Wizard,Medium,3,10:00 AM,Filter,up,,,,,,,6.55,,,,,,5.91,Head into surface,,,
Wizard,Medium,3,10:00 AM,Filter,up,,,,,,,25.68,,,,,,6.41,Head into surface,,,
Wizard,Medium,3,10:00 AM,Filter,up,,,,,,,8.13,,,,,,,,,,
Wizard,Medium,3,10:00 AM,Filter,up,,,,,,,7.21,,,,,,,,,,
Wizard,Medium,3,10:00 AM,Filter,up,,,,,,,17,,,,,,,,,,
Wizard,Medium,3,10:00 AM,Filter,up,,,,,,,14.31,,,,,,,,,,
Wizard,Medium,3,10:00 AM,Filter,up,,,,,,,28.95,,,,,,,,,,
Wizard,Medium,3,10:00 AM,Filter,up,,,,,,,19.3,,,,,,,,,,
Wizard,Medium,3,10:00 AM,Filter,up,,,,,,,8.11,,,,,,,,,,
Wizard,Medium,3,10:00 AM,Filter,up,,,,,,,3.43,,,,,,,,,,
Wizard,Medium,3,10:00 AM,Filter,up,,,,,,,11.86,,,,,,,,,,
Wizard,Medium,3,10:00 AM,Filter,up,,,,,,,17.85,,,,,,,,,,
Wizard,Medium,3,10:00 AM,Filter,up,,,,,,,5.51,,,,,,,,,,
Wizard,Medium,3,2:00 PM,Filter,up,,,11.25,Mid water column,,,15.03,,,,,,,,,9.71,9.36
Wizard,Medium,3,2:00 PM,Filter,up,,,12.6,Mid water column,,,11.05,,,,,,,,,3.08,1
Wizard,Medium,3,2:00 PM,Filter,up,,,4.23,Mid water column,,,29.98,,,,,,,,,13.03,
Wizard,Medium,3,2:00 PM,Filter,up,,,7.15,Just under surface,,,5.16,,,,,,,,,4.3,
Wizard,Medium,3,2:00 PM,Filter,up,,,5.45,Just under surface,,,15.1,,,,,,,,,4.23,
Wizard,Medium,3,2:00 PM,Filter,up,,,3.6,Just under surface,,,5.48,,,,,,,,,,
Wizard,Medium,3,2:00 PM,Filter,up,,,,,,,25.03,,,,,,,,,,
Wizard,Medium,3,2:00 PM,Filter,up,,,,,,,13.15,,,,,,,,,,
Wizard,Medium,3,2:00 PM,Filter,up,,,,,,,4.91,,,,,,,,,,
Wizard,Medium,3,2:00 PM,Filter,up,,,,,,,47.46,,,,,,,,,,
Wizard,Medium,3,2:00 PM,Filter,up,,,,,,,6.81,,,,,,,,,,
Wizard,Medium,3,2:00 PM,Filter,up,,,,,,,7.48,,,,,,,,,,
Wizard,Medium,3,2:00 PM,Filter,up,,,,,,,18.48,,,,,,,,,,
Wizard,Medium,3,2:00 PM,Filter,up,,,,,,,15.01,,,,,,,,,,
Wizard,Medium,3,2:00 PM,Filter,up,,,,,,,36,,,,,,,,,,
Wizard,Medium,3,6:00 PM,Filter,up,,,,,,,6.46,,,,,,,,,,
Wizard,Medium,3,6:00 PM,Filter,up,,,,,,,9.73,,,,,,,,,,
Wizard,Medium,3,6:00 PM,Filter,up,,,,,,,4.43,,,,,,,,,,
Wizard,Medium,3,6:00 PM,Filter,up,,,,,,,16.86,,,,,,,,,,
Wizard,Large,2,7:00 AM,Filter,up,,,,,,,15.08,3.41,1,Pacing,Back wall,7,,,,,
Wizard,Large,2,7:00 AM,Filter,up,,,,,,,5.85,2.8,1,Pacing,Back wall,7,,,,,
Wizard,Large,2,7:00 AM,Filter,up,,,,,,,6.68,,,,,,,,,,
Wizard,Large,2,7:00 AM,Filter,up,,,,,,,90,,,,,,,,,,
Wizard,Large,2,7:00 AM,Filter,up,,,,,,,14.01,,,,,,,,,,
Wizard,Large,2,7:00 AM,Filter,up,,,,,,,4.13,,,,,,,,,,
Wizard,Large,2,7:00 AM,Filter,up,,,,,,,1.93,,,,,,,,,,
Wizard,Large,2,7:00 AM,Filter,up,,,,,,,4.6,,,,,,,,,,
Wizard,Large,2,7:00 AM,Filter,up,,,,,,,10.88,,,,,,,,,,
Wizard,Large,2,7:00 AM,Filter,up,,,,,,,0.56,,,,,,,,,,
Wizard,Large,2,7:00 AM,Filter,up,,,,,,,5.38,,,,,,,,,,
Wizard,Large,2,7:00 AM,Filter,up,,,,,,,4.51,,,,,,,,,,
Wizard,Large,2,7:00 AM,Filter,up,,,,,,,7.48,,,,,,,,,,
Wizard,Large,2,7:00 AM,Filter,up,,,,,,,7.88,,,,,,,,,,
Wizard,Large,2,10:00 AM,Filter,up,,,4.06,Mid water column,,,51.82,2.9,1,Pacing,Back wall,11,,,,,
Wizard,Large,2,10:00 AM,Filter,up,,,7.03,Mid water column,,,33.78,1.85,1,Pacing,Back wall,11,,,,,
Wizard,Large,2,10:00 AM,Filter,up,,,,,,,13.83,2.38,1,Pacing,Back wall,11,,,,,
Wizard,Large,2,10:00 AM,Filter,up,,,,,,,6.6,2.16,2,Pacing,Back wall,3,,,,,
Wizard,Large,2,10:00 AM,Filter,up,,,,,,,4.76,3.03,3,Pacing,Back wall,11,,,,,
Wizard,Large,2,10:00 AM,Filter,up,,,,,,,13.41,2.98,3,Pacing,Back wall,11,,,,,
Wizard,Large,2,10:00 AM,Filter,up,,,,,,,7.76,2.65,3,Pacing,Back wall,11,,,,,
Wizard,Large,2,10:00 AM,Filter,up,,,,,,,7.56,2.08,3,Pacing,Back wall,11,,,,,
Wizard,Large,2,10:00 AM,Filter,up,,,,,,,12.36,2.61,3,Pacing,Back wall,11,,,,,
Wizard,Large,2,10:00 AM,Filter,up,,,,,,,6.53,2.78,4,Pacing,Back wall,9,,,,,
Wizard,Large,2,10:00 AM,Filter,up,,,,,,,9.06,1.98,8,Pacing,Back wall,11,,,,,
Wizard,Large,2,10:00 AM,Filter,up,,,,,,,7.48,3.13,8,Pacing,Back wall,11,,,,,
